id_bvote,scrutin,annee,tour,date,num_circ,num_quartier,num_arrond,num_bureau,nb_procu,nb_inscr,nb_emarg,nb_votant,nb_bl_nul,nb_exprim,raw_row_id,candidate_source_column,votes,candidate,source_file,dataset_id,vote_share_exprimes,vote_share_registered,nb_bl,nb_nul,source_bv_id,nom,prenom,nuance,liste
75056_0310,Municipales,2014,2.0,,,,03,10,,1480.0,,,,815.0,39.0,harel_marie-laure,289.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.3545999825000763,0.19530001282691956,,,75056_0310,HAREL,Marie-Laure,LUD,
75056_0311,Municipales,2014,2.0,,,,03,11,,1508.0,,,,809.0,40.0,aidenbaum_pierre,484.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.598300039768219,0.32099997997283936,,,75056_0311,AIDENBAUM,Pierre,LUG,
75056_0311,Municipales,2014,2.0,,,,03,11,,1508.0,,,,809.0,41.0,harel_marie-laure,325.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4016999900341034,0.21549999713897705,,,75056_0311,HAREL,Marie-Laure,LUD,
75056_0312,Municipales,2014,2.0,,,,03,12,,1292.0,,,,669.0,42.0,harel_marie-laure,226.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.337799996137619,0.17489999532699585,,,75056_0312,HAREL,Marie-Laure,LUD,
75056_0312,Municipales,2014,2.0,,,,03,12,,1292.0,,,,669.0,43.0,aidenbaum_pierre,443.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6622000336647034,0.34290000796318054,,,75056_0312,AIDENBAUM,Pierre,LUG,
75056_0313,Municipales,2014,2.0,,,,03,13,,1310.0,,,,709.0,44.0,harel_marie-laure,238.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.33570000529289246,0.18170000612735748,,,75056_0313,HAREL,Marie-Laure,LUD,
75056_0313,Municipales,2014,2.0,,,,03,13,,1310.0,,,,709.0,45.0,aidenbaum_pierre,471.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6643000245094299,0.3595000207424164,,,75056_0313,AIDENBAUM,Pierre,LUG,
75056_0314,Municipales,2014,2.0,,,,03,14,,1459.0,,,,842.0,46.0,aidenbaum_pierre,522.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6200000047683716,0.3577999770641327,,,75056_0314,AIDENBAUM,Pierre,LUG,
75056_0314,Municipales,2014,2.0,,,,03,14,,1459.0,,,,842.0,47.0,harel_marie-laure,320.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.3799999952316284,0.21930000185966492,,,75056_0314,HAREL,Marie-Laure,LUD,
75056_0315,Municipales,2014,2.0,,,,03,15,,1346.0,,,,812.0,48.0,aidenbaum_pierre,483.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5947999954223633,0.3588000237941742,,,75056_0315,AIDENBAUM,Pierre,LUG,
75056_0315,Municipales,2014,2.0,,,,03,15,,1346.0,,,,812.0,49.0,harel_marie-laure,329.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4052000045776367,0.2444000095129013,,,75056_0315,HAREL,Marie-Laure,LUD,
75056_0401,Municipales,2014,2.0,,,,04,01,,1276.0,,,,719.0,50.0,girard_christophe,314.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4366999864578247,0.24610000848770142,,,75056_0401,GIRARD,Christophe,LUG,
75056_0401,Municipales,2014,2.0,,,,04,01,,1276.0,,,,719.0,51.0,roger_vincent,405.0,roger_vincent,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5633000135421753,0.3174000084400177,,,75056_0401,ROGER,Vincent,LUD,
75056_0402,Municipales,2014,2.0,,,,04,02,,1061.0,,,,659.0,52.0,girard_christophe,363.0,girard_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5508000254631042,0.34209999442100525,,,75056_0402,GIRARD,Christophe,LUG,
